,Absolute_Path,Label,Width,Height,Channels,Numerical
804,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0804.jpg,cat,300,480,3,0
805,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0805.jpg,cat,320,480,3,0
806,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0806.jpg,cat,318,480,3,0
807,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0807.jpg,cat,300,480,3,0
808,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0808.jpg,cat,320,213,3,0
809,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0809.jpg,cat,320,427,3,0
810,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0810.jpg,cat,300,480,3,0
811,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0811.jpg,cat,320,480,3,0
812,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0812.jpg,cat,320,320,3,0
813,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0813.jpg,cat,320,480,3,0
814,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0814.jpg,cat,300,480,3,0
815,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0815.jpg,cat,320,320,3,0
816,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0816.jpg,cat,320,427,3,0
817,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0817.jpg,cat,320,427,3,0
818,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0818.jpg,cat,320,480,3,0
819,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0819.jpg,cat,270,480,3,0
820,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0820.jpg,cat,320,398,3,0
821,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0821.jpg,cat,320,427,3,0
822,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0822.jpg,cat,320,400,3,0
823,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0823.jpg,cat,300,480,3,0
824,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0824.jpg,cat,318,480,3,0
825,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0825.jpg,cat,320,427,3,0
826,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0826.jpg,cat,320,451,3,0
827,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0827.jpg,cat,320,408,3,0
828,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0828.jpg,cat,300,480,3,0
829,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0829.jpg,cat,320,427,3,0
830,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0830.jpg,cat,300,480,3,0
831,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0831.jpg,cat,320,213,3,0
832,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0832.jpg,cat,320,449,3,0
833,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0833.jpg,cat,300,480,3,0
834,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0834.jpg,cat,320,480,3,0
835,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0835.jpg,cat,300,480,3,0
836,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0836.jpg,cat,320,480,3,0
837,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0837.jpg,cat,300,480,3,0
838,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0838.jpg,cat,270,480,3,0
839,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0839.jpg,cat,300,480,3,0
840,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0840.jpg,cat,270,480,3,0
841,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0841.jpg,cat,300,480,3,0
842,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0842.jpg,cat,270,480,3,0
843,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0843.jpg,cat,320,320,3,0
844,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0844.jpg,cat,320,427,3,0
845,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0845.jpg,cat,319,480,3,0
846,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0846.jpg,cat,320,273,3,0
847,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0847.jpg,cat,282,480,3,0
848,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0848.jpg,cat,320,440,3,0
849,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0849.jpg,cat,320,480,3,0
850,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0850.jpg,cat,300,480,3,0
851,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0851.jpg,cat,306,480,3,0
852,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0852.jpg,cat,320,480,3,0
853,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0853.jpg,cat,320,427,3,0
854,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0854.jpg,cat,320,319,3,0
855,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0855.jpg,cat,300,480,3,0
856,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0856.jpg,cat,300,480,3,0
857,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0857.jpg,cat,320,479,3,0
858,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0858.jpg,cat,300,480,3,0
859,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0859.jpg,cat,320,480,3,0
860,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0860.jpg,cat,300,480,3,0
861,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0861.jpg,cat,320,420,3,0
862,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0862.jpg,cat,300,480,3,0
863,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0863.jpg,cat,300,480,3,0
864,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0864.jpg,cat,320,480,3,0
865,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0865.jpg,cat,270,480,3,0
866,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0866.jpg,cat,300,480,3,0
867,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0867.jpg,cat,319,480,3,0
868,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0868.jpg,cat,320,480,3,0
869,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0869.jpg,cat,300,480,3,0
870,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0870.jpg,cat,320,427,3,0
871,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0871.jpg,cat,320,480,3,0
872,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0872.jpg,cat,320,320,3,0
873,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0873.jpg,cat,320,480,3,0
874,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0874.jpg,cat,320,480,3,0
875,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0875.jpg,cat,270,480,3,0
876,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0876.jpg,cat,320,324,3,0
877,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0877.jpg,cat,320,320,3,0
878,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0878.jpg,cat,320,427,3,0
879,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0879.jpg,cat,270,480,3,0
880,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0880.jpg,cat,289,480,3,0
881,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0881.jpg,cat,320,427,3,0
882,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0882.jpg,cat,300,480,3,0
883,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0883.jpg,cat,320,320,3,0
884,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0884.jpg,cat,320,320,3,0
885,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0885.jpg,cat,320,480,3,0
886,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0886.jpg,cat,300,480,3,0
887,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0887.jpg,cat,320,400,3,0
888,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0888.jpg,cat,319,480,3,0
889,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0889.jpg,cat,320,427,3,0
890,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0890.jpg,cat,319,480,3,0
891,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0891.jpg,cat,320,457,3,0
892,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0892.jpg,cat,320,213,3,0
893,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0893.jpg,cat,320,480,3,0
894,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0894.jpg,cat,270,480,3,0
895,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0895.jpg,cat,320,480,3,0
896,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0896.jpg,cat,320,427,3,0
897,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0897.jpg,cat,320,480,3,0
898,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0898.jpg,cat,320,320,3,0
899,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0899.jpg,cat,320,480,3,0
900,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0900.jpg,cat,320,234,3,0
901,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0901.jpg,cat,300,480,3,0
902,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0902.jpg,cat,300,480,3,0
903,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0903.jpg,cat,320,380,3,0
904,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0904.jpg,cat,320,320,3,0
905,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0905.jpg,cat,320,480,3,0
906,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0906.jpg,cat,300,480,3,0
907,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0907.jpg,cat,270,480,3,0
908,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0908.jpg,cat,320,320,3,0
909,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0909.jpg,cat,320,427,3,0
910,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0910.jpg,cat,320,480,3,0
911,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0911.jpg,cat,300,480,3,0
912,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0912.jpg,cat,320,478,3,0
913,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0913.jpg,cat,320,440,3,0
914,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0914.jpg,cat,320,427,3,0
915,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0915.jpg,cat,300,480,3,0
916,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0916.jpg,cat,320,213,3,0
917,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0917.jpg,cat,300,480,3,0
918,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0918.jpg,cat,270,480,3,0
919,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0919.jpg,cat,320,256,3,0
920,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0920.jpg,cat,320,480,3,0
921,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0921.jpg,cat,320,480,3,0
922,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0922.jpg,cat,320,427,3,0
923,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0923.jpg,cat,320,256,3,0
924,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0924.jpg,cat,320,480,3,0
925,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0925.jpg,cat,300,480,3,0
926,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0926.jpg,cat,270,480,3,0
927,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0927.jpg,cat,300,480,3,0
928,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0928.jpg,cat,320,198,3,0
929,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0929.jpg,cat,320,320,3,0
930,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0930.jpg,cat,296,480,3,0
931,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0931.jpg,cat,320,480,3,0
932,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0932.jpg,cat,320,480,3,0
933,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0933.jpg,cat,300,480,3,0
934,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0934.jpg,cat,320,329,3,0
935,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0935.jpg,cat,300,480,3,0
936,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0936.jpg,cat,320,213,3,0
937,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0937.jpg,cat,320,427,3,0
938,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0938.jpg,cat,320,236,3,0
939,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0939.jpg,cat,300,480,3,0
940,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0940.jpg,cat,320,386,3,0
941,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0941.jpg,cat,270,480,3,0
942,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0942.jpg,cat,270,480,3,0
943,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0943.jpg,cat,318,480,3,0
944,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0944.jpg,cat,319,480,3,0
945,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0945.jpg,cat,320,480,3,0
946,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0946.jpg,cat,300,480,3,0
947,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0947.jpg,cat,320,320,3,0
948,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0948.jpg,cat,300,480,3,0
949,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0949.jpg,cat,300,480,3,0
950,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0950.jpg,cat,320,480,3,0
951,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0951.jpg,cat,320,320,3,0
952,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0952.jpg,cat,306,480,3,0
953,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0953.jpg,cat,320,213,3,0
954,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0954.jpg,cat,270,480,3,0
955,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0955.jpg,cat,320,427,3,0
956,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0956.jpg,cat,300,480,3,0
957,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0957.jpg,cat,319,480,3,0
958,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0958.jpg,cat,320,320,3,0
959,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0959.jpg,cat,300,480,3,0
960,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0960.jpg,cat,320,320,3,0
961,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0961.jpg,cat,300,480,3,0
962,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0962.jpg,cat,300,480,3,0
963,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0963.jpg,cat,320,360,3,0
964,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0964.jpg,cat,320,390,3,0
965,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0965.jpg,cat,270,480,3,0
966,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0966.jpg,cat,320,427,3,0
967,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0967.jpg,cat,320,459,3,0
968,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0968.jpg,cat,300,480,3,0
969,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0969.jpg,cat,320,480,3,0
970,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0970.jpg,cat,320,243,3,0
971,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0971.jpg,cat,319,480,3,0
972,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0972.jpg,cat,320,277,3,0
973,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0973.jpg,cat,320,320,3,0
974,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0974.jpg,cat,320,316,3,0
975,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0975.jpg,cat,270,480,3,0
976,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0976.jpg,cat,270,480,3,0
977,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0977.jpg,cat,306,480,3,0
978,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0978.jpg,cat,320,457,3,0
979,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0979.jpg,cat,313,480,3,0
980,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0980.jpg,cat,320,398,3,0
981,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0981.jpg,cat,320,433,3,0
982,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0982.jpg,cat,320,240,3,0
983,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0983.jpg,cat,320,480,3,0
984,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0984.jpg,cat,312,480,3,0
985,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0985.jpg,cat,300,480,3,0
986,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0986.jpg,cat,320,216,3,0
987,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0987.jpg,cat,311,480,3,0
988,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0988.jpg,cat,300,480,3,0
989,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0989.jpg,cat,300,480,3,0
990,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0990.jpg,cat,320,480,3,0
991,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0991.jpg,cat,320,480,3,0
992,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0992.jpg,cat,300,480,3,0
993,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0993.jpg,cat,320,256,3,0
994,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0994.jpg,cat,300,480,3,0
995,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0995.jpg,cat,320,213,3,0
996,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0996.jpg,cat,320,427,3,0
997,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0997.jpg,cat,300,480,3,0
998,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0998.jpg,cat,300,480,3,0
999,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\cat\0999.jpg,cat,252,480,3,0
1000,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0000.jpg,dog,320,422,3,1
1001,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0001.jpg,dog,320,480,3,1
1002,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0002.jpg,dog,320,427,3,1
1003,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0003.jpg,dog,320,480,3,1
1004,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0004.jpg,dog,320,427,3,1
1005,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0005.jpg,dog,270,480,3,1
1006,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0006.jpg,dog,318,480,3,1
1007,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0007.jpg,dog,320,480,3,1
1008,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0008.jpg,dog,320,427,3,1
1009,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0009.jpg,dog,320,480,3,1
1010,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0010.jpg,dog,300,480,3,1
1011,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0011.jpg,dog,320,427,3,1
1012,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0012.jpg,dog,320,427,3,1
1013,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0013.jpg,dog,318,480,3,1
1014,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0014.jpg,dog,320,480,3,1
1015,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0015.jpg,dog,320,480,3,1
1016,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0016.jpg,dog,320,480,3,1
1017,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0017.jpg,dog,320,480,3,1
1018,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0018.jpg,dog,320,427,3,1
1019,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0019.jpg,dog,300,480,3,1
1020,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0020.jpg,dog,320,427,3,1
1021,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0021.jpg,dog,320,480,3,1
1022,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0022.jpg,dog,288,480,3,1
1023,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0023.jpg,dog,320,422,3,1
1024,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0024.jpg,dog,320,427,3,1
1025,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0025.jpg,dog,320,439,3,1
1026,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0026.jpg,dog,320,451,3,1
1027,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0027.jpg,dog,270,480,3,1
1028,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0028.jpg,dog,320,427,3,1
1029,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0029.jpg,dog,320,427,3,1
1030,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0030.jpg,dog,318,480,3,1
1031,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0031.jpg,dog,320,427,3,1
1032,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0032.jpg,dog,300,480,3,1
1033,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0033.jpg,dog,320,480,3,1
1034,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0034.jpg,dog,320,478,3,1
1035,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0035.jpg,dog,320,480,3,1
1036,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0036.jpg,dog,320,480,3,1
1037,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0037.jpg,dog,320,480,3,1
1038,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0038.jpg,dog,320,480,3,1
1039,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0039.jpg,dog,320,427,3,1
1040,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0040.jpg,dog,307,480,3,1
1041,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0041.jpg,dog,318,480,3,1
1042,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0042.jpg,dog,319,480,3,1
1043,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0043.jpg,dog,320,480,3,1
1044,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0044.jpg,dog,320,480,3,1
1045,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0045.jpg,dog,300,480,3,1
1046,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0046.jpg,dog,300,480,3,1
1047,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0047.jpg,dog,320,480,3,1
1048,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0048.jpg,dog,320,480,3,1
1049,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0049.jpg,dog,320,480,3,1
1050,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0050.jpg,dog,319,480,3,1
1051,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0051.jpg,dog,300,480,3,1
1052,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0052.jpg,dog,318,480,3,1
1053,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0053.jpg,dog,319,480,3,1
1054,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0054.jpg,dog,320,480,3,1
1055,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0055.jpg,dog,270,480,3,1
1056,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0056.jpg,dog,319,480,3,1
1057,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0057.jpg,dog,300,480,3,1
1058,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0058.jpg,dog,320,427,3,1
1059,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0059.jpg,dog,320,427,3,1
1060,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0060.jpg,dog,320,456,3,1
1061,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0061.jpg,dog,320,480,3,1
1062,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0062.jpg,dog,320,450,3,1
1063,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0063.jpg,dog,320,480,3,1
1064,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0064.jpg,dog,320,480,3,1
1065,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0065.jpg,dog,320,479,3,1
1066,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0066.jpg,dog,320,427,3,1
1067,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0067.jpg,dog,319,480,3,1
1068,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0068.jpg,dog,320,427,3,1
1069,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0069.jpg,dog,300,480,3,1
1070,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0070.jpg,dog,320,480,3,1
